epoch,step,train_loss,train_mse,train_r2,validation_loss,validation_mse,validation_r2
195,47039,,,,0.44330084323883057,0.4433007836341858,-0.9289366602897644
195,47039,0.17070309817790985,0.17070314288139343,-0.2364582121372223,,,
196,47279,,,,0.42344993352890015,0.42344990372657776,-0.90281742811203
196,47279,0.16923163831233978,0.1692316234111786,-0.21680310368537903,,,
197,47519,,,,0.4399849474430084,0.4399850368499756,-1.0413435697555542
197,47519,0.17307163774967194,0.17307168245315552,-0.24549971520900726,,,
198,47759,,,,0.46033385396003723,0.460333913564682,-1.1483702659606934
198,47759,0.16958670318126678,0.16958674788475037,-0.23442164063453674,,,
199,47999,,,,0.4297836422920227,0.4297836124897003,-0.9433051943778992
199,47999,0.16950643062591553,0.16950643062591553,-0.21020470559597015,,,
